时间,实际功率,NWP-110米预测风速,NWP-110米预测风向,NWP-低云量,NWP-中云量,NWP-高云量,NWP-总云量,NWP-总降水强度,NWP-温度,NWP-湿度,NWP-气压
2024/5/4 16:30,93.64,10.6464,202.9718,0,4.1164,55.8218,55.8027,0,23.5055,21.7318,991.8536
2024/5/4 16:45,96.99,10.6953,202.7236,0,5.2909,55.3491,55.3218,0,23.12,22.0855,991.9091
2024/5/4 17:00,96.61,10.7072,202.5427,0,6.7245,54.8973,54.8645,0,22.7173,22.5018,991.9736
2024/5/4 17:15,95.84,10.7003,202.4264,0,8.3391,54.4745,54.4391,0,22.3009,22.9791,992.0482
2024/5/4 17:30,89.1,10.535,202.3691,0,10.0609,54.0891,54.0536,0,21.8736,23.5145,992.1327
2024/5/4 17:45,93.72,10.5299,202.3727,0,11.8445,53.75,53.7145,0,21.4409,24.1064,992.2264
2024/5/4 18:00,93.54,10.5115,202.4364,0,13.6455,53.4645,53.4291,0,21.0064,24.7536,992.33
2024/5/4 18:15,96.48,10.2886,202.5664,0,15.3555,53.2418,53.2055,0,20.5718,25.4545,992.4436
2024/5/4 18:30,97.27,10.2945,202.7682,0,16.8573,53.0873,53.05,0,20.1373,26.2073,992.5664
2024/5/4 18:45,97.02,10.3544,202.9891,0,18.0864,53,52.9673,0,19.7127,26.9609,992.6918
2024/5/4 19:00,96.75,10.4083,203.2155,0,18.9782,52.9773,52.9573,0,19.3155,27.74,992.8136
2024/5/4 19:15,96.38,10.3956,203.4455,0,19.5836,53.0145,53.0182,0,18.9445,28.5409,992.9318
2024/5/4 19:30,96.41,10.3277,203.6755,0.0009,20.02,53.1136,53.1518,0,18.6009,29.3655,993.0445
2024/5/4 19:45,97.2,10.3997,203.9055,0.0018,20.3545,53.2836,53.3582,0,18.2818,30.2145,993.1509
2024/5/4 20:00,96.97,10.4442,204.1345,0.0027,20.6564,53.5318,53.6391,0,17.9864,31.0891,993.2491
2024/5/4 20:15,97.17,10.4723,204.3573,0.0036,20.9618,53.8664,53.9955,0,17.7145,31.99,993.3382
2024/5/4 20:30,95.36,10.4596,204.5609,0.0055,21.2973,54.2845,54.4282,0,17.4636,32.9173,993.4191
2024/5/4 20:45,91.42,10.3991,204.7318,0.0091,21.7064,54.7773,54.9364,0,17.2336,33.8727,993.4909
2024/5/4 21:00,89.9,10.3775,204.8564,0.0164,22.23,55.3318,55.5182,0,17.0245,34.8591,993.5536
2024/5/4 21:15,88.12,10.3501,204.9264,0.0291,22.8582,55.9418,56.1745,0,16.8355,35.8791,993.6091
2024/5/4 21:30,75.7,10.3664,204.9491,0.0464,23.53,56.6027,56.9045,0,16.6655,36.9364,993.6564
2024/5/4 21:45,75.58,10.385,204.9455,0.0664,24.1882,57.31,57.7082,0,16.4964,38.0109,993.7018
2024/5/4 22:00,84.61,10.4153,204.9136,0.0873,24.7755,58.0536,58.5827,0,16.3318,39.0436,993.7445
2024/5/4 22:15,87.97,10.3835,204.8627,0.1064,25.2818,58.8127,59.5155,0,16.1709,40.0391,993.7855
2024/5/4 22:30,94.89,10.3169,204.7982,0.1245,25.7382,59.5527,60.4955,0,16.0145,40.9973,993.8236
2024/5/4 22:45,96.84,10.2272,204.7273,0.1436,26.1664,60.2327,61.5109,0,15.8636,41.9145,993.8609
2024/5/4 23:00,96.4,10.231,204.6536,0.1673,26.5909,60.81,62.5509,0,15.7191,42.7882,993.8964
2024/5/4 23:15,96.35,10.1148,204.5836,0.1973,27.0173,61.2536,63.6055,0,15.5827,43.6155,993.93
2024/5/4 23:30,95.41,10.0077,204.5255,0.2327,27.4336,61.5964,64.6636,0,15.4545,44.3891,993.9627
2024/5/4 23:45,96.1,9.9009,204.4873,0.2718,27.8318,61.9318,65.7173,0,15.3336,45.1018,993.9945
2024/5/5 0:00,96.04,10.1486,204.7709,0.0345,35.5136,68.2927,69.6809,0,16.2064,42.0309,993.0709
2024/5/5 0:15,96.46,10.0732,205.0355,0.0427,36.5891,69.1,70.5682,0,16.0891,43.0718,993.1
2024/5/5 0:30,97.25,10.0541,205.3973,0.0527,37.6709,69.92,71.4618,0,15.9745,44.0991,993.1318
2024/5/5 0:45,95.79,10.0002,205.8045,0.0691,38.7536,70.7518,72.3591,0,15.8627,45.1236,993.1664
2024/5/5 1:00,96.55,9.9789,206.2118,0.0964,39.8355,71.5955,73.2591,0,15.7591,46.1145,993.2018
2024/5/5 1:15,95.92,9.7721,206.6,0.14,40.9073,72.45,74.1618,0,15.6627,47.0691,993.2382
2024/5/5 1:30,95.51,9.6247,206.9464,0.2036,41.9645,73.3173,75.0691,0,15.5727,47.9882,993.2745
2024/5/5 1:45,93.86,9.5148,207.2291,0.2891,43.0109,74.1964,75.9791,0,15.4873,48.8773,993.3109
2024/5/5 2:00,89.31,9.4433,207.4245,0.3982,44.0473,75.0864,76.8918,0,15.4045,49.7418,993.3445
2024/5/5 2:15,92.9,9.2763,207.5118,0.5355,45.0782,75.9882,77.8091,0,15.3236,50.5782,993.3764
2024/5/5 2:30,90.45,9.2232,207.4864,0.7082,46.1027,76.9009,78.7291,0,15.2455,51.3836,993.4045
2024/5/5 2:45,75.77,9.0325,207.3591,0.9318,47.1136,77.8264,79.6518,0,15.1709,52.1555,993.4309
2024/5/5 3:00,73.64,8.838,207.1409,1.22,48.1045,78.7664,80.5782,0,15.0982,52.8918,993.4555
2024/5/5 3:15,71.01,8.7535,206.8518,1.5827,49.0736,79.7209,81.5082,0,15.0273,53.5955,993.4782
2024/5/5 3:30,62.83,8.7036,206.5027,2.0373,50.0273,80.68,82.44,0,14.9582,54.2736,993.4991
2024/5/5 3:45,65.98,8.5723,206.1173,2.6091,50.9755,81.62,83.3764,0,14.8864,54.9555,993.52
2024/5/5 4:00,59.27,8.405,205.7436,3.3236,51.9255,82.5145,84.3145,0,14.83,55.55,993.5482
2024/5/5 4:15,53.02,8.2391,205.3709,4.2055,52.8727,83.3327,85.25,0,14.79,56.06,993.5818
2024/5/5 4:30,68.79,8.113,205.0118,5.2182,53.8036,84.0091,86.1764,0,14.7691,56.4773,993.6218
2024/5/5 4:45,68.48,7.8996,204.7045,6.26,54.7027,84.4464,87.0855,0,14.7691,56.7864,993.6691
2024/5/5 5:00,70.49,7.6838,204.4873,7.2282,55.5536,84.5427,87.9682,0,14.7945,56.9727,993.7245
2024/5/5 5:15,69.47,7.302,204.3827,8.0155,56.3455,84.1991,88.8182,0,14.8473,57.0191,993.7882
2024/5/5 5:30,57.19,6.8713,204.3864,8.5818,57.0791,83.4245,89.6291,0,14.9291,56.9155,993.8591
2024/5/5 5:45,46.48,6.5425,204.4855,8.9564,57.76,82.3345,90.4,0,15.04,56.6618,993.9355
2024/5/5 6:00,43.1,6.2263,204.6645,9.1709,58.3936,81.0491,91.1282,0,15.18,56.2609,994.0182
2024/5/5 6:15,27.58,6.0394,204.9282,9.2455,58.9836,79.6973,91.8136,0,15.3482,55.7136,994.1064
2024/5/5 6:30,21.05,5.7736,205.2918,9.1836,59.4927,78.3564,92.4327,0,15.5436,55.0236,994.2
2024/5/5 6:45,22.49,5.6086,205.7027,8.9755,59.8545,77.0409,92.9445,0,15.7491,54.2891,994.2927
2024/5/5 7:00,15.73,5.4061,206.1555,8.6136,60.0027,75.7682,93.3109,0,15.9664,53.5136,994.3791
2024/5/5 7:15,14.7,5.2865,206.6327,8.1527,59.8745,74.5918,93.4973,0,16.1945,52.7064,994.4582
2024/5/5 7:30,7.65,5.2082,207.0973,7.6718,59.4555,73.6036,93.4773,0,16.4309,51.8845,994.53
2024/5/5 7:45,4.09,5.1355,207.5145,7.2091,58.7782,72.9064,93.2345,0,16.6709,51.0655,994.5927
2024/5/5 8:00,11.37,5.1232,207.8509,6.8018,57.8736,72.5991,92.7527,0,16.9127,50.2664,994.6455
2024/5/5 8:15,16.74,5.046,208.0836,6.4145,56.7682,72.6736,92.0136,0,17.1536,49.4945,994.6864
2024/5/5 8:30,14.35,4.7393,208.2127,6.0009,55.4745,73.0473,91.0645,0,17.3964,48.7464,994.7173
2024/5/5 8:45,16.53,4.633,208.2518,5.57,53.9982,73.6709,90.0264,0,17.6409,48.0136,994.7373
2024/5/5 9:00,17.07,4.4916,208.2145,5.1327,52.3418,74.4973,89.0191,0,17.8891,47.2909,994.7491
2024/5/5 9:15,15.14,4.2566,208.1227,4.7082,50.5455,75.5445,88.1827,0,18.1409,46.5736,994.7527
2024/5/5 9:30,13.04,4.0325,207.9973,4.3036,48.6927,76.8191,87.5955,0,18.3973,45.8582,994.7473
2024/5/5 9:45,11.44,3.8583,207.8591,3.9009,46.8782,78.2527,87.25,0,18.6536,45.1427,994.7391
2024/5/5 10:00,9.78,3.7472,207.64,3.4818,45.2018,79.7791,87.1418,0,18.8973,44.4655,994.7191
2024/5/5 10:15,5.89,3.5678,207.3473,3.0709,43.7236,81.3273,87.2627,0,19.1291,43.8245,994.6864
2024/5/5 10:30,3.69,3.2717,206.9518,2.7391,42.4391,82.8655,87.6082,0,19.3491,43.2209,994.6409
2024/5/5 10:45,1.71,3.1845,206.3927,2.5636,41.3264,84.4073,88.1909,0,19.5573,42.6518,994.5845
2024/5/5 11:00,0,3.0836,205.6082,2.6218,40.3645,85.9655,89.0209,0,19.7545,42.1155,994.52
2024/5/5 11:15,0,2.9314,204.5236,2.9327,39.54,87.5191,90.0409,0,19.9409,41.6118,994.4482
2024/5/5 11:30,0,2.7819,203.0927,3.4518,38.8491,88.95,91.1027,0,20.1155,41.1445,994.3682
2024/5/5 11:45,0,2.4916,201.3064,4.13,38.2909,90.0764,92.0418,0,20.2773,40.7164,994.2782
2024/5/5 12:00,0,2.3366,199.1564,4.9164,37.8627,90.7173,92.6955,0,20.4255,40.3309,994.1773
2024/5/5 12:15,0,2.12,196.6473,5.7855,37.5527,90.7691,92.9818,0,20.5582,39.9918,994.0655
2024/5/5 12:30,0,2.0185,193.8009,6.7364,37.3536,90.28,92.9645,0,20.6764,39.6991,993.9445
2024/5/5 12:45,0,1.8838,190.72,7.7682,37.2664,89.3745,92.7618,0,20.79,39.4155,993.8227
2024/5/5 13:00,0,1.7014,186.6173,8.8791,37.2855,88.1755,92.4873,0,20.8909,39.1591,993.7045
2024/5/5 13:15,0,1.5798,181.5491,10.0609,37.4227,86.7582,92.2427,0,20.9791,38.9309,993.5909
2024/5/5 13:30,0,1.3895,175.6164,11.2882,37.6809,85.1955,92.0536,0,21.0536,38.7318,993.4818
2024/5/5 13:45,0,1.3477,168.9327,12.5218,38.0318,83.5973,91.8918,0,21.1145,38.5636,993.3764
2024/5/5 14:00,0,1.3911,161.6127,13.7236,38.4473,82.0736,91.7255,0,21.16,38.4264,993.2745
2024/5/5 14:15,0,1.4137,153.73,14.86,38.8991,80.7982,91.5418,0,21.1918,38.32,993.1773
2024/5/5 14:30,0,1.509,145.2982,15.9109,39.4009,79.8945,91.3718,0,21.2091,38.2436,993.0845
2024/5/5 14:45,0,1.5445,136.3082,16.8655,40.0082,79.3764,91.2727,0,21.2118,38.1964,992.9973
2024/5/5 15:00,0,1.5907,126.75,17.7118,40.7764,79.2573,91.3045,0,21.2009,38.1755,992.9164
2024/5/5 15:15,0,1.6709,116.61,18.4391,41.7473,79.4736,91.4664,0,21.1764,38.1809,992.84
2024/5/5 15:30,0,1.8364,105.8791,19.0155,42.9018,79.9327,91.6909,0,21.1391,38.2127,992.77
2024/5/5 15:45,0,1.9306,95.3709,19.3873,44.1745,80.5909,91.9055,0,21.0964,38.2545,992.7036
2024/5/5 16:00,2.03,1.9832,85.8418,19.5036,45.4936,81.4082,92.0355,0,21.0336,38.35,992.6473
2024/5/5 16:15,5.78,2.1283,77.28,19.3255,46.8082,82.3036,92.0627,0,20.9518,38.5018,992.6009
2024/5/5 16:30,10.76,2.2607,69.65,18.8682,48.13,83.1591,92.0318,0,20.85,38.71,992.5655
2024/5/5 16:45,49.46,2.5064,62.9018,18.19,49.5055,83.8536,91.99,0,20.7255,38.9773,992.5391
2024/5/5 17:00,66.26,2.7128,56.9864,17.3491,50.9809,84.2655,91.9836,0,20.5755,39.3055,992.5218
2024/5/5 17:15,65.11,2.8362,51.8764,16.3964,52.5582,84.3855,92.0336,0,20.3982,39.6973,992.5136
2024/5/5 17:30,64.72,3.0869,47.5764,15.3582,54.16,84.3118,92.1291,0,20.1936,40.1536,992.5145
2024/5/5 17:45,65.28,3.1705,44.1,14.2455,55.6682,84.1418,92.2564,0,19.9636,40.6755,992.5255
2024/5/5 18:00,67.28,3.3717,41.4609,13.0682,56.9655,83.9727,92.4,0,19.7091,41.2636,992.5473
2024/5/5 18:15,79.97,3.5624,39.6609,11.8582,57.9791,83.8527,92.5555,0,19.4327,41.9164,992.58
2024/5/5 18:30,74.12,3.9177,38.6945,10.6745,58.7527,83.7827,92.7236,0,19.1364,42.6345,992.6218
2024/5/5 18:45,68.73,4.1505,37.8027,9.58,59.4045,83.7591,92.9073,0,18.8355,43.3736,992.6664
2024/5/5 19:00,69.48,4.3303,37.0655,8.6382,60.06,83.7809,93.1109,0,18.5455,44.04,992.7109
2024/5/5 19:15,80.07,4.6588,36.4909,7.8727,60.8109,83.8436,93.3327,0,18.2673,44.6355,992.7545
2024/5/5 19:30,82.79,4.8392,36.0982,7.2609,61.6355,83.9464,93.5682,0,18.0045,45.1591,992.7973
2024/5/5 19:45,86.92,5.0081,35.9036,6.7818,62.4282,84.0836,93.81,0,17.76,45.61,992.8391
2024/5/5 20:00,70.62,5.1974,35.9236,6.4127,63.0864,84.2518,94.0491,0,17.5355,45.9891,992.8809
2024/5/5 20:15,53.39,5.2423,36.1645,6.1491,63.5445,84.4473,94.2818,0,17.3318,46.2964,992.9218
2024/5/5 20:30,62.33,5.3413,36.5918,5.9945,63.8782,84.6691,94.5064,0,17.1482,46.53,992.9618
2024/5/5 20:45,77.58,5.4492,37.1364,5.9473,64.2618,84.92,94.7264,0,16.9845,46.68,992.9991
2024/5/5 21:00,85.19,5.4948,37.73,6.0055,64.8709,85.2009,94.9418,0,16.84,46.7391,993.0327
2024/5/5 21:15,84.79,5.528,38.3009,6.1609,65.8109,85.5118,95.1527,0,16.7145,46.6973,993.0618
2024/5/5 21:30,86.17,5.5737,38.8255,6.4,67.0073,85.8527,95.3591,0,16.6091,46.5427,993.0864
2024/5/5 21:45,89.6,5.7673,39.2436,6.71,68.2682,86.2227,95.56,0,16.5091,46.3564,993.1082
2024/5/5 22:00,87.27,5.9015,39.5727,7.0727,69.4064,86.6173,95.7527,0,16.4118,46.1936,993.1255
2024/5/5 22:15,91.63,6.0427,39.8391,7.4736,70.3173,87.0264,95.9345,0,16.3173,46.0427,993.1391
2024/5/5 22:30,91.5,6.2193,39.9918,7.8982,71.0364,87.4427,96.1027,0,16.2245,45.8945,993.1482
2024/5/5 22:45,92.43,6.5744,39.9018,8.3336,71.6545,87.8582,96.2564,0,16.1345,45.7436,993.1509
2024/5/5 23:00,91.07,6.7359,39.4382,8.7682,72.2636,88.2664,96.3936,0,16.0482,45.5845,993.1473
2024/5/5 23:15,90.81,6.9515,38.5045,9.1955,72.8555,88.6582,96.5118,0,15.9645,45.4155,993.1364
2024/5/5 23:30,88.89,7.14,37.1373,9.6136,73.3236,89.0227,96.6055,0,15.8827,45.2509,993.12
2024/5/5 23:45,87.8,7.3676,35.4745,10.0218,73.5645,89.3509,96.6709,0,15.8,45.1109,993.0991
2024/5/6 0:00,82.34,7.7488,28.5,12.3418,75.8045,94.9709,97.3327,0,15.9855,42.2809,991.8409
2024/5/6 0:15,82.75,7.8867,26.5664,12.9291,75.2327,95.1518,97.4055,0,15.9073,42.2855,991.81
2024/5/6 0:30,73.7,7.9942,25.7127,13.4227,74.6282,95.3291,97.48,0,15.8209,42.3755,991.7782
2024/5/6 0:45,77.28,8.1475,24.9936,13.8209,73.9991,95.5018,97.5555,0,15.7318,42.4791,991.7464
2024/5/6 1:00,77.49,8.3518,24.3091,14.1273,73.3491,95.67,97.6318,0,15.6382,42.6055,991.7209
2024/5/6 1:15,79.24,8.5048,23.6,14.3482,72.6818,95.8336,97.7082,0,15.5409,42.7536,991.7018
2024/5/6 1:30,76.18,8.622,22.8827,14.4891,71.9982,95.9936,97.7855,0,15.44,42.9273,991.6891
2024/5/6 1:45,77.45,8.7694,22.1718,14.5536,71.3,96.1491,97.8645,0,15.3345,43.1273,991.6818
2024/5/6 2:00,77.27,8.8719,21.48,14.5445,70.5891,96.3,97.9436,0,15.2255,43.3555,991.6809
2024/5/6 2:15,82.28,8.9008,20.81,14.4664,69.8664,96.4464,98.0236,0,15.1127,43.6109,991.6855
2024/5/6 2:30,72.43,8.956,20.1564,14.3227,69.1318,96.5882,98.1045,0,14.9973,43.8891,991.6955
2024/5/6 2:45,73.12,8.9755,19.52,14.1173,68.3836,96.7245,98.1864,0,14.8791,44.1845,991.7109
2024/5/6 3:00,83.8,8.9362,18.9009,13.8564,67.6227,96.8564,98.2691,0,14.76,44.4927,991.7318
2024/5/6 3:15,81.01,8.9092,18.3064,13.54,66.8491,96.9845,98.3527,0,14.6391,44.8118,991.7591
2024/5/6 3:30,79.43,8.9158,17.7409,13.1627,66.0618,97.1082,98.4373,0,14.5182,45.1418,991.7936
2024/5/6 3:45,76.53,8.9064,17.1718,12.7191,65.2627,97.2273,98.5227,0,14.4,45.47,991.83
2024/5/6 4:00,76.29,8.8374,16.6018,12.2064,64.4527,97.34,98.6073,0,14.2955,45.7655,991.8736
2024/5/6 4:15,75.31,8.8011,16.0309,11.6318,63.6364,97.4418,98.6873,0,14.2073,46.0273,991.9245
2024/5/6 4:30,76.05,8.8173,15.4682,11.0055,62.8164,97.5291,98.7582,0,14.1355,46.2545,991.9827
2024/5/6 4:45,73.24,8.8692,14.9291,10.3391,61.9927,97.5973,98.8173,0,14.08,46.4455,992.0482
2024/5/6 5:00,71.6,8.8635,14.4273,9.6445,61.1664,97.6427,98.8609,0,14.0427,46.5955,992.1209
2024/5/6 5:15,76.26,8.8516,13.9709,8.9327,60.3373,97.6609,98.8845,0,14.0245,46.7036,992.2009
2024/5/6 5:30,73.07,8.8426,13.56,8.2145,59.5109,97.6482,98.8864,0,14.0264,46.7673,992.2864
2024/5/6 5:45,67.15,8.8323,13.1909,7.5,58.6945,97.6,98.8609,0,14.0464,46.7873,992.3773
2024/5/6 6:00,64.64,8.8879,12.8609,6.8,57.8964,97.5118,98.8055,0,14.0864,46.7645,992.4709
2024/5/6 6:15,65.78,8.8904,12.5727,6.1264,57.1245,97.38,98.7155,0,14.1445,46.6982,992.5673
2024/5/6 6:30,63.87,8.8842,12.3291,5.4909,56.3827,97.2,98.5882,0,14.2218,46.5873,992.6664
2024/5/6 6:45,63.96,8.899,12.1282,4.8982,55.67,96.97,98.4209,0,14.3064,46.4627,992.7627
2024/5/6 7:00,68.48,8.8978,12.0273,4.3473,54.9845,96.69,98.2145,0,14.4136,46.2982,992.8545
2024/5/6 7:15,69.86,8.9997,12.0191,3.8355,54.3245,96.36,97.9691,0,14.5455,46.0955,992.9418
2024/5/6 7:30,65.62,9.084,12.0918,3.3627,53.6909,95.98,97.6845,0,14.7009,45.8545,993.0227
2024/5/6 7:45,64.18,9.1092,12.2345,2.9291,53.08,95.55,97.3609,0,14.8791,45.5791,993.0991
2024/5/6 8:00,61.43,9.1498,12.4373,2.5373,52.4909,95.0691,96.9982,0,15.0782,45.2691,993.17
2024/5/6 8:15,62.95,9.2341,12.6909,2.1873,51.9173,94.5373,96.5945,0,15.2991,44.9264,993.2364
2024/5/6 8:30,63.86,9.2092,12.9927,1.88,51.35,93.9536,96.1527,0,15.5418,44.55,993.2982
2024/5/6 8:45,59.49,9.2492,13.3418,1.6136,50.7836,93.3191,95.6709,0,15.8064,44.1382,993.3545
2024/5/6 9:00,58.48,9.2582,13.7373,1.3882,50.2127,92.6327,95.15,0,16.0936,43.6918,993.4055
2024/5/6 9:15,48.41,9.2807,14.1818,1.2045,49.6318,91.8945,94.59,0,16.4027,43.2109,993.4509
2024/5/6 9:30,47.73,9.3565,14.6809,1.0673,49.0464,91.1036,93.9909,0,16.7327,42.6955,993.49
2024/5/6 9:45,43.65,9.3613,15.1791,0.9818,48.4609,90.26,93.3518,0,17.0664,42.1727,993.5255
2024/5/6 10:00,44.74,9.3448,15.69,0.9518,47.88,89.3655,92.6736,0,17.3964,41.6455,993.5509
2024/5/6 10:15,44.51,9.3273,16.2155,0.9755,47.3055,88.4255,91.9591,0,17.7227,41.1155,993.5673
2024/5/6 10:30,45.37,9.2989,16.7573,1.0445,46.7364,87.4482,91.2127,0,18.0436,40.5845,993.5727
2024/5/6 10:45,44.22,9.3103,17.3173,1.1436,46.1645,86.4436,90.4391,0,18.3591,40.0555,993.5682
2024/5/6 11:00,43.95,9.2891,17.8991,1.2591,45.5818,85.4209,89.6436,0,18.6664,39.5291,993.5536
2024/5/6 11:15,39.83,9.3104,18.5036,1.3764,44.9791,84.3891,88.8291,0,18.9664,39.0064,993.5291
2024/5/6 11:30,35.49,9.321,19.1245,1.4891,44.3509,83.3573,88,0,19.2573,38.4882,993.4964
2024/5/6 11:45,34.21,9.3208,19.7536,1.5955,43.6964,82.3327,87.16,0,19.5382,37.9745,993.4564
2024/5/6 12:00,34.75,9.3137,20.3827,1.6945,43.0164,81.3236,86.3118,0,19.8073,37.4645,993.41
2024/5/6 12:15,35.04,9.3174,21.0055,1.7836,42.3064,80.3382,85.46,0,20.0645,36.9591,993.3582
2024/5/6 12:30,34.51,9.3304,21.62,1.8609,41.5464,79.3827,84.6073,0,20.3091,36.4564,993.3009
2024/5/6 12:45,34.97,9.341,22.2173,1.9282,40.7009,78.4618,83.7582,0,20.5464,35.9555,993.2445
2024/5/6 13:00,35.03,9.3216,22.8091,1.99,39.7373,77.5745,82.9127,0,20.7582,35.4691,993.1973
2024/5/6 13:15,34.19,9.3482,23.3955,2.0555,38.6291,76.7191,82.0709,0,20.9455,34.9973,993.1591
2024/5/6 13:30,34.32,9.3644,23.9755,2.1309,37.3764,75.8927,81.2318,0,21.1091,34.5391,993.13
2024/5/6 13:45,34.62,9.3397,24.55,2.2127,35.9982,75.0927,80.3945,0,21.2482,34.0973,993.11
2024/5/6 14:00,39.53,9.3023,25.1191,2.2991,34.5136,74.3182,79.5582,0,21.3627,33.6718,993.1009
2024/5/6 14:15,44.82,9.2969,25.6873,2.38,32.9355,73.5664,78.7227,0,21.4536,33.2655,993.1027
2024/5/6 14:30,44.11,9.2869,26.2591,2.4464,31.2736,72.8373,77.8882,0,21.5209,32.8809,993.1145
2024/5/6 14:45,43.85,9.2712,26.8364,2.4936,29.5391,72.1291,77.0545,0,21.5655,32.5209,993.1373
2024/5/6 15:00,44.31,9.1869,27.4209,2.5164,27.7436,71.4418,76.2218,0,21.5882,32.19,993.1709
2024/5/6 15:15,44.2,9.1216,28.0136,2.5082,25.9127,70.7745,75.3909,0,21.59,31.8909,993.2155
2024/5/6 15:30,44.37,9.0733,28.6118,2.4636,24.0764,70.1291,74.56,0,21.5691,31.6245,993.2709
2024/5/6 15:45,43.99,9.0177,29.2064,2.38,22.2564,69.5091,73.7309,0,21.5427,31.38,993.33
2024/5/6 16:00,44.28,8.7828,29.7618,2.2555,20.4745,68.9145,72.9045,0,21.4918,31.2036,993.4036
2024/5/6 16:15,44.14,8.7496,30.2782,2.0964,18.7382,68.3445,72.0827,0,21.4145,31.0964,993.4918
2024/5/6 16:30,53.04,8.6349,30.7545,1.9182,17.0464,67.7936,71.2636,0,21.3109,31.0573,993.5945
2024/5/6 16:45,73.16,8.5372,31.19,1.7318,15.41,67.2518,70.4445,0,21.18,31.0864,993.71
2024/5/6 17:00,84.38,8.3448,31.5827,1.55,13.84,66.7082,69.6209,0,21.02,31.1845,993.8391
2024/5/6 17:15,83.35,8.1661,31.9345,1.38,12.3445,66.1527,68.79,0,20.8309,31.35,993.9818
2024/5/6 17:30,94.76,8.0673,32.2464,1.2218,10.9245,65.5845,67.9518,0,20.6127,31.5818,994.1373
2024/5/6 17:45,93.79,7.9682,32.5191,1.0773,9.5727,65.0073,67.1109,0,20.3664,31.8736,994.3055
2024/5/6 18:00,91.11,7.774,32.7518,0.9464,8.2809,64.4282,66.2718,0,20.0936,32.2236,994.4873
2024/5/6 18:15,89.18,7.7643,32.9436,0.8264,7.0545,63.8509,65.44,0,19.7982,32.6282,994.6827
2024/5/6 18:30,91.47,7.6369,33.0927,0.7155,5.9082,63.27,64.6127,0,19.4809,33.0855,994.89
2024/5/6 18:45,91.52,7.541,33.2382,0.61,4.8582,62.6718,63.7809,0,19.1627,33.5455,995.1
2024/5/6 19:00,89.97,7.4621,33.3555,0.5109,3.9155,62.0455,62.9364,0,18.8436,34.0327,995.3055
2024/5/6 19:15,86.62,7.5322,33.4473,0.42,3.1036,61.3827,62.0736,0,18.5264,34.5445,995.5055
2024/5/6 19:30,83.59,7.4836,33.5127,0.3373,2.4209,60.6773,61.1855,0,18.2118,35.0791,995.7
2024/5/6 19:45,79.93,7.4653,33.5509,0.2627,1.8482,59.9236,60.2636,0,17.9018,35.6327,995.8873
2024/5/6 20:00,82.54,7.4421,33.5582,0.1955,1.3673,59.1145,59.2973,0,17.5982,36.2045,996.0673
2024/5/6 20:15,79.01,7.443,33.5364,0.1364,0.9664,58.2345,58.2736,0,17.3,36.7945,996.24
2024/5/6 20:30,81.97,7.3392,33.4973,0.0864,0.6409,57.2782,57.19,0,17.0064,37.4055,996.4055
2024/5/6 20:45,86.76,7.3071,33.4691,0.0473,0.3882,56.2536,56.0609,0,16.7155,38.0382,996.5636
2024/5/6 21:00,78.38,7.3048,33.4782,0.0209,0.2036,55.17,54.8982,0,16.4255,38.6964,996.7145
2024/5/6 21:15,73.01,7.2619,33.5482,0.0055,0.0827,54.0455,53.7218,0,16.1364,39.3809,996.86
2024/5/6 21:30,70.18,7.2344,33.6791,0,0.0173,52.8855,52.5336,0,15.8464,40.0955,996.9991
2024/5/6 21:45,60.83,7.1917,33.8764,0,0,51.67,51.3118,0,15.5573,40.8155,997.1373
2024/5/6 22:00,49.72,7.1905,34.1373,0,0,50.3827,50.0355,0,15.2736,41.5245,997.2727
2024/5/6 22:15,38.18,6.9875,34.4427,0,0,49.0091,48.6855,0,14.9955,42.2245,997.4036
2024/5/6 22:30,51.09,6.8793,34.7709,0,0,47.5636,47.2755,0,14.7236,42.9145,997.5309
2024/5/6 22:45,52.9,6.7402,35.0936,0,0,46.0945,45.8509,0,14.4573,43.5936,997.6545
2024/5/6 23:00,59.79,6.3869,35.3836,0,0,44.6482,44.4555,0,14.1973,44.2618,997.7755
2024/5/6 23:15,61.78,6.0861,35.6009,0,0,43.2555,43.1191,0,13.9445,44.9164,997.8936
2024/5/6 23:30,56.34,5.8868,35.7236,0,0,41.9018,41.8227,0,13.6991,45.5564,998.0082
2024/5/6 23:45,46.65,5.7378,35.7591,0,0,40.5409,40.5191,0,13.46,46.1791,998.12
2024/5/7 0:00,49.19,6.9998,40.65,0.0109,1.7982,56.3318,56.2545,0,12.9891,44.1945,998.8355
2024/5/7 0:15,48.14,7.0091,40.23,0.0091,1.8045,55.6818,55.6173,0,12.7891,44.6709,998.9436
2024/5/7 0:30,44.07,7.009,39.8218,0.0073,1.8091,55.0382,54.9864,0,12.5955,45.1282,999.0482
2024/5/7 0:45,42.68,7.0042,39.4691,0.0055,1.8073,54.4018,54.3609,0,12.4036,45.5782,999.1527
2024/5/7 1:00,44.04,6.9922,39.19,0.0045,1.7973,53.7727,53.74,0,12.2191,45.9927,999.2591
2024/5/7 1:15,53.61,6.9281,38.9791,0.0036,1.7764,53.1491,53.1255,0,12.0436,46.3727,999.3673
2024/5/7 1:30,56.16,6.8912,38.8218,0.0027,1.7373,52.5291,52.5136,0,11.8755,46.7164,999.4773
