时间,实际功率,NWP-110米预测风速,NWP-110米预测风向,NWP-低云量,NWP-中云量,NWP-高云量,NWP-总云量,NWP-总降水强度,NWP-温度,NWP-湿度,NWP-气压
2024/5/3 8:15,20.18,8.6718,208.4882,0,0,8.3273,8.49,0,18.9745,44.1673,997.6582
2024/5/3 8:30,21.43,8.6806,209.0209,0,0,10.4927,10.6609,0,19.5382,43.0118,997.6455
2024/5/3 8:45,23.22,8.7747,209.4718,0,0,12.7564,12.9291,0,20.1036,41.8755,997.6236
2024/5/3 9:00,20.18,8.877,209.8336,0,0,15.0927,15.2718,0,20.6709,40.7627,997.5918
2024/5/3 9:15,24.2,8.9583,210.1118,0,0,17.4591,17.6173,0,21.2382,39.6755,997.55
2024/5/3 9:30,22.32,9.2051,210.3245,0,0,19.6736,19.8118,0,21.8064,38.6118,997.4991
2024/5/3 9:45,28.31,9.2932,210.4945,0,0,21.5673,21.69,0,22.3709,37.5636,997.4455
2024/5/3 10:00,24.65,9.4333,210.6018,0,0,22.9664,23.0855,0,22.9091,36.5655,997.3818
2024/5/3 10:15,27.33,9.5102,210.6636,0,0,23.7964,23.9245,0,23.4209,35.6164,997.3109
2024/5/3 10:30,28.49,9.5375,210.6882,0,0,24.1164,24.2645,0,23.9064,34.7155,997.2318
2024/5/3 10:45,30.99,9.5851,210.6827,0,0,24.0227,24.1973,0,24.3664,33.8627,997.1464
2024/5/3 11:00,32.68,9.6967,210.6536,0,0,23.6109,23.8164,0,24.8,33.0582,997.0545
2024/5/3 11:15,33.31,9.7736,210.6018,0,0,22.9482,23.1845,0,25.2073,32.3009,996.9564
2024/5/3 11:30,33.67,9.8196,210.5236,0,0,22.0936,22.3618,0,25.5873,31.5918,996.8536
2024/5/3 11:45,31.97,9.9427,210.4209,0,0,21.1291,21.4318,0,25.9391,30.9291,996.7464
2024/5/3 12:00,30.63,10.0947,210.2927,0,0,20.1345,20.4782,0,26.2618,30.3136,996.6336
2024/5/3 12:15,30.99,10.1615,210.14,0,0,19.2036,19.5973,0,26.5545,29.7445,996.5164
2024/5/3 12:30,28.31,10.222,209.96,0,0,18.4609,18.9118,0,26.8164,29.2227,996.3927
2024/5/3 12:45,26.52,10.2727,209.7873,0,0,18.05,18.5536,0,27.0682,28.7127,996.27
2024/5/3 13:00,29.83,10.4229,209.6064,0,0,18.1182,18.6591,0,27.2864,28.2409,996.1491
2024/5/3 13:15,29.02,10.8036,209.4173,0,0,18.7755,19.33,0,27.47,27.8073,996.0309
2024/5/3 13:30,29.2,11.1064,209.2173,0,0,19.9991,20.5436,0,27.6182,27.4136,995.9145
2024/5/3 13:45,30.27,11.1716,208.9991,0,0,21.67,22.19,0,27.7327,27.0609,995.8009
2024/5/3 14:00,29.02,11.4382,208.7555,0,0,23.6709,24.1591,0,27.8127,26.7518,995.6909
2024/5/3 14:15,29.65,11.3686,208.4791,0,0,25.8618,26.3173,0,27.86,26.4882,995.5845
2024/5/3 14:30,26.7,11.3554,208.1636,0,0,28.1355,28.5555,0,27.8727,26.2709,995.4827
2024/5/3 14:45,24.38,11.3208,207.81,0,0,30.4382,30.8155,0,27.8509,26.0982,995.3864
2024/5/3 15:00,29.83,11.2497,207.4182,0,0,32.7164,33.0391,0,27.7945,25.97,995.2945
2024/5/3 15:15,28.67,11.1864,206.9927,0,0,34.9009,35.1564,0,27.7027,25.8855,995.2091
2024/5/3 15:30,27.95,11.1001,206.5336,0,0,36.8973,37.0845,0,27.5755,25.8436,995.13
2024/5/3 15:45,27.95,11.0746,206.05,0,0,38.6045,38.7327,0,27.4345,25.8182,995.0545
2024/5/3 16:00,20.63,11.0577,205.5473,0,0,39.9264,40.0136,0,27.2573,25.8455,994.9955
2024/5/3 16:15,14.73,10.8963,205.0282,0,0,40.8645,40.9327,0,27.0427,25.9245,994.9527
2024/5/3 16:30,20.63,10.8709,204.5045,0,0,41.5227,41.5855,0,26.7909,26.0545,994.9264
2024/5/3 16:45,24.11,10.8407,203.9945,0,0,42.0055,42.0718,0,26.5018,26.2345,994.9164
2024/5/3 17:00,34.38,10.6757,203.5136,0,0,42.4191,42.4909,0,26.1745,26.4636,994.9218
2024/5/3 17:15,24.38,10.8031,203.0736,0,0,42.8155,42.8927,0,25.81,26.7436,994.9427
2024/5/3 17:30,31.7,10.8528,202.6745,0,0,43.1891,43.2718,0,25.4109,27.0745,994.9791
2024/5/3 17:45,27.06,10.8298,202.31,0,0,43.53,43.6182,0,24.9809,27.4527,995.0318
2024/5/3 18:00,30,10.9345,201.9727,0,0,43.8255,43.9209,0,24.5227,27.8745,995.0991
2024/5/3 18:15,29.65,10.9171,201.6609,0,0,44.0727,44.1755,0,24.0409,28.3364,995.1818
2024/5/3 18:30,25.81,10.8918,201.3782,0,0,44.24,44.35,0,23.5391,28.8336,995.2791
2024/5/3 18:45,32.15,10.8392,201.1255,0,0,44.2591,44.3764,0,23.0409,29.3273,995.3773
2024/5/3 19:00,31.97,10.8993,200.9482,0,0,44.0582,44.1836,0,22.5636,29.8109,995.4727
2024/5/3 19:15,33.67,11.0087,200.8509,0,0,43.5618,43.6973,0,22.1064,30.2809,995.5636
2024/5/3 19:30,34.65,10.997,200.8245,0,0,42.7918,42.9382,0,21.6709,30.7327,995.6491
2024/5/3 19:45,34.38,11.0191,200.8527,0,0,41.87,42.0255,0,21.2591,31.1655,995.7282
2024/5/3 20:00,32.33,10.9111,200.92,0,0,40.9182,41.0782,0,20.8718,31.5782,995.8
2024/5/3 20:15,34.92,10.8936,201.0145,0,0,40.0618,40.2218,0,20.51,31.9709,995.8636
2024/5/3 20:30,29.38,10.9104,201.1382,0,0,39.3645,39.5191,0,20.17,32.3509,995.9191
2024/5/3 20:45,30.27,10.8324,201.2982,0,0,38.8227,38.97,0,19.8518,32.7255,995.9664
2024/5/3 21:00,29.02,10.8458,201.5027,0,0,38.4318,38.5718,0,19.5527,33.1009,996.0055
2024/5/3 21:15,34.29,10.8274,201.7545,0,0,38.2209,38.3573,0,19.27,33.4855,996.0382
2024/5/3 21:30,27.68,10.8453,202.05,0,0,38.2627,38.4,0,19.0055,33.8818,996.0645
2024/5/3 21:45,25.72,10.7817,202.3455,0,0,38.6427,38.7818,0,18.7445,34.2936,996.0873
2024/5/3 22:00,25.18,10.7567,202.6155,0,0,39.4355,39.5755,0,18.4945,34.7173,996.1018
2024/5/3 22:15,25.36,10.7321,202.8609,0,0,40.6073,40.7464,0,18.2555,35.1536,996.1082
2024/5/3 22:30,32.95,10.7197,203.09,0,0,42.0291,42.1682,0,18.0264,35.6,996.1073
2024/5/3 22:45,36.7,10.7143,203.3082,0,0,43.5773,43.7191,0,17.8073,36.0536,996.0991
2024/5/3 23:00,36.7,10.7171,203.5227,0,0,45.1264,45.2755,0,17.5973,36.5136,996.0855
2024/5/3 23:15,35.63,10.7038,203.7345,0,0,46.62,46.7809,0,17.3982,36.9764,996.0645
2024/5/3 23:30,35.63,10.6945,203.9355,0,0,48.0973,48.2727,0,17.2082,37.4373,996.0382
2024/5/3 23:45,34.65,10.6724,204.1136,0,0,49.6255,49.8164,0,17.0273,37.8918,996.0055
2024/5/4 0:00,35.63,10.4366,203.3736,0,0,26.8091,27.2782,0,16.5891,38.9282,995.2191
2024/5/4 0:15,22.32,10.4406,203.2473,0,0,28.3809,28.8655,0,16.4245,39.3773,995.1655
2024/5/4 0:30,30,10.5092,203.0727,0,0,30.3518,30.83,0,16.27,39.7982,995.1055
2024/5/4 0:45,28.67,10.4109,202.8855,0,0,32.6982,33.1564,0,16.1191,40.2082,995.0464
2024/5/4 1:00,30,10.4421,202.7018,0,0,35.4009,35.8336,0,15.9755,40.5855,994.99
2024/5/4 1:15,30.27,10.4247,202.5209,0,0,38.3418,38.7491,0,15.84,40.9309,994.9373
2024/5/4 1:30,32.24,10.4576,202.3482,0,0,41.3891,41.7664,0,15.7127,41.2455,994.8873
2024/5/4 1:45,34.92,10.4594,202.1936,0,0,44.49,44.8282,0,15.5927,41.5309,994.84
2024/5/4 2:00,32.33,10.4829,202.0655,0,0,47.5945,47.8773,0,15.4791,41.7891,994.7964
2024/5/4 2:15,30.27,10.514,201.9664,0,0,50.6091,50.8227,0,15.3718,42.0209,994.7545
2024/5/4 2:30,27.95,10.5483,201.8918,0,0,53.3918,53.5336,0,15.2709,42.2282,994.7145
2024/5/4 2:45,27.95,10.5688,201.8327,0,0,55.7945,55.8718,0,15.1764,42.41,994.6764
2024/5/4 3:00,30.63,10.5811,201.7809,0,0,57.6664,57.6991,0,15.0873,42.5673,994.6409
2024/5/4 3:15,30.09,10.6405,201.7318,0,0,59.0082,59.0191,0,15.0036,42.7,994.6073
2024/5/4 3:30,33.58,10.6587,201.6891,0,0,59.9736,59.9782,0,14.9245,42.8064,994.5755
2024/5/4 3:45,32.51,10.6872,201.6427,0,0,60.7182,60.7245,0,14.8473,42.91,994.5445
2024/5/4 4:00,33.04,10.7166,201.6036,0,0,61.3982,61.4082,0,14.7991,42.96,994.5173
2024/5/4 4:15,30.81,10.728,201.5791,0,0,62.0845,62.0964,0,14.7818,42.9564,994.4945
2024/5/4 4:30,32.51,10.7519,201.5718,0,0,62.7655,62.7773,0,14.7982,42.8973,994.4764
2024/5/4 4:45,35.36,10.7587,201.58,0,0,63.4273,63.4373,0,14.8491,42.7773,994.4627
2024/5/4 5:00,35.01,10.8449,201.6036,0,0,64.0545,64.0645,0,14.9364,42.5927,994.4536
2024/5/4 5:15,32.95,10.8915,201.6464,0,0,64.6427,64.6509,0,15.0609,42.34,994.4491
2024/5/4 5:30,28.31,10.9423,201.7136,0,0,65.1891,65.1964,0,15.2236,42.0173,994.4482
2024/5/4 5:45,24.38,10.9965,201.8082,0,0,65.6909,65.6964,0,15.4273,41.6236,994.45
2024/5/4 6:00,25.63,11.0361,201.9336,0,0,66.1445,66.1482,0,15.6718,41.1582,994.4536
2024/5/4 6:15,24.38,11.0981,202.0882,0,0,66.5436,66.5464,0,15.9582,40.6209,994.46
2024/5/4 6:30,28.31,11.2538,202.2655,0,0,66.8845,66.8882,0,16.2855,40.0091,994.4673
2024/5/4 6:45,29.38,11.4991,202.46,0,0,67.1664,67.1718,0,16.6245,39.3727,994.4718
2024/5/4 7:00,29.65,11.6177,202.6709,0,0.0009,67.3918,67.4009,0,16.9845,38.6973,994.4682
2024/5/4 7:15,28.31,11.6996,202.8955,0,0.0018,67.5636,67.5773,0,17.3627,37.9818,994.4555
2024/5/4 7:30,30.27,11.9235,203.1318,0,0.0036,67.6836,67.7045,0,17.7582,37.2327,994.4345
2024/5/4 7:45,30.99,12.0265,203.3736,0,0.0064,67.7564,67.7836,0,18.1691,36.4564,994.4055
2024/5/4 8:00,33.31,12.3044,203.6136,0,0.01,67.7827,67.8173,0,18.5936,35.6591,994.3682
2024/5/4 8:15,35.63,12.5809,203.8464,0,0.0136,67.7682,67.8091,0,19.0318,34.8473,994.3245
2024/5/4 8:30,36.43,12.8719,204.0709,0,0.0182,67.7164,67.7636,0,19.4809,34.0236,994.2736
2024/5/4 8:45,37.68,13.0242,204.2891,0,0.0236,67.63,67.6845,0,19.94,33.19,994.2155
2024/5/4 9:00,37.33,13.6516,204.5009,0,0.0309,67.5118,67.5764,0,20.4082,32.3482,994.1482
2024/5/4 9:15,38.49,13.7781,204.7055,0,0.0391,67.3591,67.4373,0,20.8845,31.4991,994.0727
2024/5/4 9:30,37.33,14.5232,204.8991,0,0.0482,67.1427,67.2418,0,21.3691,30.6445,993.9882
2024/5/4 9:45,35.01,14.5676,205.0755,0,0.0573,66.8064,66.9391,0,21.85,29.8,993.9
2024/5/4 10:00,35.99,14.6263,205.2345,0,0.0673,66.2973,66.4809,0,22.3064,28.9982,993.8073
2024/5/4 10:15,30.63,14.7142,205.3755,0,0.0764,65.5673,65.8227,0,22.7364,28.2382,993.7082
2024/5/4 10:30,18.13,14.8232,205.5027,0,0.0845,64.6518,64.9964,0,23.1391,27.5191,993.6045
2024/5/4 10:45,10.81,14.8617,205.6209,0,0.0927,63.6745,64.1109,0,23.5145,26.84,993.4973
2024/5/4 11:00,10.81,14.9631,205.7336,0,0.1036,62.7582,63.2736,0,23.8609,26.1973,993.3845
2024/5/4 11:15,10.63,15.0241,205.8436,0,0.1164,62.0282,62.5936,0,24.1791,25.5909,993.2682
2024/5/4 11:30,10.81,15.1179,205.9518,0,0.1291,61.5109,62.0936,0,24.4673,25.0218,993.1491
2024/5/4 11:45,7.77,15.1426,206.0609,0,0.1382,61.13,61.7064,0,24.7255,24.4909,993.0282
2024/5/4 12:00,8.22,15.1838,206.1736,0,0.14,60.8118,61.3664,0,24.9536,23.9982,992.9055
2024/5/4 12:15,7.14,15.1765,206.2927,0,0.1318,60.5036,61.03,0,25.1509,23.5436,992.7827
2024/5/4 12:30,10,15.1818,206.4191,0,0.1264,60.2282,60.7191,0,25.3191,23.1273,992.6591
2024/5/4 12:45,7.86,15.1575,206.5464,0,0.1536,60.0573,60.4982,0,25.4782,22.7227,992.5373
2024/5/4 13:00,7.86,15.1735,206.6336,0,0.2445,60.0582,60.4282,0,25.6018,22.3582,992.4264
2024/5/4 13:15,12.06,15.2132,206.6773,0,0.43,60.2136,60.4964,0,25.69,22.0345,992.3245
2024/5/4 13:30,9.91,15.3446,206.6727,0,0.7027,60.4109,60.6018,0,25.7436,21.7518,992.2318
2024/5/4 13:45,8.84,15.4556,206.6145,0,1.0173,60.5245,60.6355,0,25.7609,21.5109,992.1509
2024/5/4 14:00,10.27,15.5659,206.4973,0,1.3318,60.4309,60.49,0,25.7409,21.3118,992.0809
2024/5/4 14:15,10.18,15.2018,206.3127,0,1.6055,60.1064,60.1427,0,25.6845,21.1545,992.0236
2024/5/4 14:30,14.91,15.0833,206.06,0,1.82,59.6309,59.6636,0,25.5891,21.04,991.9791
2024/5/4 14:45,14.38,15.0097,205.7464,0,1.9782,59.0855,59.1227,0,25.4518,20.9709,991.9482
2024/5/4 15:00,14.2,14.9529,205.3791,0,2.0827,58.5518,58.5918,0,25.2709,20.9491,991.93
2024/5/4 15:15,12.41,14.8587,204.9673,0,2.1209,58.0636,58.0982,0,25.0427,20.9755,991.9255
2024/5/4 15:30,21.25,14.8164,204.5164,0,2.1282,57.6009,57.6255,0,24.7673,21.0482,991.9336
2024/5/4 15:45,32.33,14.7638,204.0664,0,2.2091,57.1455,57.1582,0,24.4736,21.14,991.9464
2024/5/4 16:00,37.95,14.7308,203.6664,0,2.4673,56.6827,56.6827,0,24.1536,21.3018,991.9718
2024/5/4 16:15,37.68,14.369,203.3173,0,3.0445,56.2109,56.1991,0,23.8091,21.5318,992.0082
2024/5/4 16:30,36.43,14.3251,203.0236,0,3.9991,55.74,55.7191,0,23.4436,21.8309,992.0536
2024/5/4 16:45,36.7,14.2703,202.7909,0,5.2636,55.28,55.2509,0,23.0582,22.1973,992.1091
2024/5/4 17:00,35.36,14.2246,202.6236,0,6.7727,54.8409,54.8064,0,22.6555,22.6291,992.1736
2024/5/4 17:15,36.43,14.0418,202.5209,0,8.4391,54.4327,54.3945,0,22.2391,23.1245,992.2482
2024/5/4 17:30,35.36,13.9038,202.4773,0,10.1936,54.0618,54.0218,0,21.8127,23.6809,992.3318
2024/5/4 17:45,34.65,13.5686,202.4927,0,12.0036,53.7364,53.6955,0,21.38,24.2964,992.4255
2024/5/4 18:00,35.18,13.4453,202.5673,0,13.8355,53.4627,53.4218,0,20.9455,24.9691,992.5291
2024/5/4 18:15,34.02,13.2175,202.7091,0,15.5909,53.2509,53.2091,0,20.5118,25.6982,992.6427
2024/5/4 18:30,36.61,13.1136,202.9218,0,17.1473,53.1055,53.0645,0,20.0791,26.4809,992.7655
2024/5/4 18:45,32.95,12.5129,203.1545,0,18.4255,53.0273,52.9909,0,19.6573,27.2627,992.8909
2024/5/4 19:00,34.65,12.1325,203.3945,0,19.3473,53.0118,52.9882,0,19.2627,28.0618,993.0118
2024/5/4 19:15,35.63,12.0531,203.6373,0,19.9536,53.0555,53.0555,0,18.8945,28.8745,993.1291
2024/5/4 19:30,32.95,12.0779,203.8791,0.0009,20.3682,53.16,53.1945,0,18.5536,29.7018,993.2409
2024/5/4 19:45,31.79,12.0528,204.12,0.0018,20.6727,53.3345,53.4055,0,18.2382,30.5455,993.3464
2024/5/4 20:00,31.97,12.0685,204.3591,0.0027,20.9482,53.5855,53.6891,0,17.9473,31.4064,993.4436
2024/5/4 20:15,32.51,12.0671,204.59,0.0036,21.2382,53.9209,54.0482,0,17.6791,32.2864,993.5318
2024/5/4 20:30,31.7,12.0599,204.8009,0.0055,21.5627,54.3391,54.4818,0,17.4336,33.1855,993.6109
2024/5/4 20:45,25.63,11.9421,204.9773,0.0091,21.9555,54.8309,54.99,0,17.21,34.1055,993.6809
2024/5/4 21:00,26.7,11.957,205.1045,0.0173,22.4482,55.3845,55.5709,0,17.0073,35.0482,993.7418
2024/5/4 21:15,24.2,11.6478,205.1764,0.0309,23.0291,55.9945,56.2236,0,16.8245,36.0173,993.7945
2024/5/4 21:30,23.84,11.6066,205.1991,0.0491,23.6482,56.6555,56.95,0,16.6609,37.0164,993.8382
2024/5/4 21:45,20.36,11.5635,205.1955,0.0709,24.2573,57.3636,57.75,0,16.4982,38.0318,993.8809
2024/5/4 22:00,20.63,11.5564,205.1655,0.0927,24.8091,58.1109,58.6182,0,16.34,39.0145,993.9209
2024/5/4 22:15,23.58,11.4655,205.1182,0.1127,25.2955,58.8764,59.5436,0,16.1845,39.9682,993.9591
2024/5/4 22:30,25.9,11.3753,205.0609,0.1318,25.7418,59.6218,60.5155,0,16.0327,40.8936,993.9955
2024/5/4 22:45,31.97,11.2847,204.9973,0.1527,26.1664,60.3,61.5227,0,15.8855,41.7864,994.03
2024/5/4 23:00,32.68,11.065,204.9318,0.1782,26.5873,60.8636,62.5545,0,15.7445,42.6445,994.0645
2024/5/4 23:15,33.67,10.9259,204.8718,0.2091,27.0091,61.2736,63.6,0,15.6109,43.4636,994.0973
2024/5/4 23:30,32.95,10.949,204.8255,0.2464,27.4227,61.5645,64.65,0,15.4845,44.2382,994.1291
2024/5/4 23:45,34.65,10.836,204.8009,0.2864,27.8191,61.8409,65.6945,0,15.3645,44.96,994.16
2024/5/5 0:00,34.65,11.4258,204.9073,0.0373,35.7555,68.5318,69.9309,0,16.2064,41.9691,993.2545
2024/5/5 0:15,34.02,11.4072,205.1909,0.0464,36.8427,69.3509,70.8309,0,16.0891,43.0127,993.2827
2024/5/5 0:30,35.63,11.4926,205.5764,0.0573,37.9355,70.1818,71.7355,0,15.9745,44.0418,993.3145
2024/5/5 0:45,34.02,11.4516,206.0064,0.0745,39.0309,71.0218,72.6418,0,15.8627,45.0691,993.3482
2024/5/5 1:00,32.95,11.3898,206.4291,0.1027,40.1282,71.8727,73.55,0,15.7582,46.0645,993.3827
2024/5/5 1:15,35.63,11.3592,206.8264,0.1464,41.2191,72.7345,74.46,0,15.6609,47.0245,993.4182
2024/5/5 1:30,29.56,10.8668,207.1755,0.2091,42.2973,73.6064,75.3718,0,15.5691,47.9518,993.4536
2024/5/5 1:45,28.31,10.7428,207.4536,0.2936,43.3609,74.4882,76.2855,0,15.4827,48.85,993.4882
2024/5/5 2:00,32.95,10.6451,207.6382,0.4027,44.4091,75.38,77.2009,0,15.3982,49.7227,993.5209
2024/5/5 2:15,33.31,10.5184,207.7073,0.54,45.4455,76.2809,78.1191,0,15.3164,50.57,993.5509
2024/5/5 2:30,28.67,10.4534,207.6564,0.7155,46.47,77.1927,79.0382,0,15.2373,51.3873,993.5782
2024/5/5 2:45,22.86,10.3315,207.4982,0.9455,47.4791,78.1155,79.9591,0,15.1609,52.1709,993.6027
2024/5/5 3:00,19.02,10.246,207.2427,1.2445,48.4682,79.0518,80.8818,0,15.0864,52.92,993.6255
2024/5/5 3:15,15.18,10.1514,206.9118,1.6236,49.4373,80.0018,81.8055,0,15.0136,53.6382,993.6464
2024/5/5 3:30,14.02,9.9799,206.5173,2.1009,50.3909,80.9545,82.7318,0,14.9418,54.3318,993.6655
2024/5/5 3:45,12.95,9.8418,206.0873,2.7036,51.3373,81.8855,83.66,0,14.8682,55.0291,993.6855
2024/5/5 4:00,10.81,9.7277,205.6673,3.4582,52.2827,82.7673,84.5891,0,14.8109,55.6327,993.7118
2024/5/5 4:15,8.39,9.4677,205.2455,4.3909,53.2236,83.5691,85.5145,0,14.7709,56.1445,993.7445
2024/5/5 4:30,12.77,9.3681,204.8355,5.46,54.1473,84.2273,86.43,0,14.7491,56.5564,993.7836
2024/5/5 4:45,14.38,9.1391,204.4755,6.5518,55.0382,84.6436,87.3264,0,14.75,56.8536,993.83
2024/5/5 5:00,14.11,8.931,204.2045,7.5536,55.8809,84.7191,88.1964,0,14.7755,57.0209,993.8836
2024/5/5 5:15,13.04,8.4801,204.0455,8.3473,56.6645,84.3536,89.0318,0,14.8291,57.04,993.9455
2024/5/5 5:30,8.84,8.2946,203.9936,8.8909,57.3891,83.5582,89.8282,0,14.9136,56.9018,994.0155
2024/5/5 5:45,9.38,8.1087,204.0336,9.2264,58.0618,82.4491,90.5855,0,15.0282,56.6064,994.0918
2024/5/5 6:00,8.22,7.939,204.1491,9.3955,58.6891,81.1455,91.3027,0,15.1718,56.1555,994.1736
2024/5/5 6:15,5.54,7.7705,204.3436,9.4309,59.2764,79.7791,91.9791,0,15.3445,55.5527,994.2609
2024/5/5 6:30,3.66,7.6334,204.6327,9.3382,59.7882,78.4282,92.5936,0,15.5445,54.8,994.3536
2024/5/5 6:45,4.55,7.509,204.9673,9.1045,60.1564,77.1055,93.1064,0,15.7536,54.0027,994.4464
2024/5/5 7:00,3.57,7.4586,205.3391,8.7173,60.3145,75.83,93.48,0,15.9745,53.1718,994.5327
2024/5/5 7:15,2.95,7.3736,205.7309,8.2336,60.2,74.6518,93.68,0,16.2055,52.3173,994.6118
2024/5/5 7:30,1.96,7.2988,206.1055,7.74,59.7964,73.6645,93.6809,0,16.4427,51.4564,994.6836
2024/5/5 7:45,1.52,7.0519,206.4291,7.2791,59.1336,72.97,93.4609,0,16.6836,50.6055,994.7464
2024/5/5 8:00,3.21,6.8891,206.6682,6.8927,58.2418,72.6682,93.0018,0,16.9255,49.7827,994.7991
2024/5/5 8:15,4.2,6.529,206.8,6.5427,57.1455,72.7509,92.28,0,17.1655,48.9955,994.8409
2024/5/5 8:30,4.55,6.2258,206.8264,6.1682,55.8555,73.1364,91.3427,0,17.4055,48.2391,994.8718
2024/5/5 8:45,4.38,6.0657,206.7627,5.7709,54.3736,73.7791,90.3155,0,17.6464,47.5055,994.8927
2024/5/5 9:00,4.82,5.8871,206.6245,5.3518,52.7027,74.6327,89.3218,0,17.8909,46.7882,994.9045
2024/5/5 9:15,4.38,5.661,206.4345,4.9318,50.8818,75.7173,88.5073,0,18.1391,46.0827,994.9082
2024/5/5 9:30,3.93,5.3684,206.2145,4.52,48.9973,77.04,87.9464,0,18.3918,45.3864,994.9036
2024/5/5 9:45,5.89,4.929,205.9873,4.0973,47.1436,78.5264,87.6264,0,18.6445,44.6882,994.8945
2024/5/5 10:00,3.13,4.6774,205.6355,3.6445,45.4227,80.1055,87.5355,0,18.8855,44.03,994.8745
2024/5/5 10:15,1.88,4.4917,205.1664,3.1845,43.8982,81.7,87.6573,0,19.1155,43.41,994.8409
2024/5/5 10:30,1.52,4.4142,204.5455,2.7936,42.5682,83.2736,87.9918,0,19.3336,42.8282,994.7955
2024/5/5 10:45,1.52,4.3167,203.7045,2.5555,41.4127,84.8418,88.5573,0,19.5409,42.2818,994.7391
2024/5/5 11:00,0,4.2354,202.5755,2.5536,40.4109,86.4173,89.3718,0,19.7382,41.7691,994.6736
2024/5/5 11:15,0,4.0754,201.0773,2.8109,39.5482,87.9782,90.3782,0,19.9245,41.2909,994.6
2024/5/5 11:30,0,3.9924,199.1627,3.2809,38.8236,89.4027,91.4245,0,20.1009,40.85,994.5182
2024/5/5 11:45,0,3.7574,196.8318,3.9109,38.2345,90.5073,92.3418,0,20.2645,40.45,994.4273
2024/5/5 12:00,0,3.5916,194.0845,4.6473,37.78,91.1064,92.9609,0,20.4155,40.0955,994.3255
2024/5/5 12:15,0,3.3898,190.9336,5.4655,37.4482,91.0955,93.2018,0,20.5509,39.7882,994.2118
2024/5/5 12:30,0,3.3192,187.4064,6.3709,37.2318,90.5327,93.1336,0,20.6718,39.53,994.0891
2024/5/5 12:45,0,3.2779,183.6545,7.3673,37.13,89.5555,92.8827,0,20.7891,39.2809,993.9655
2024/5/5 13:00,0,3.1766,179.0282,8.4591,37.1345,88.2973,92.5709,0,20.8936,39.0591,993.8464
2024/5/5 13:15,0,3.0057,173.5873,9.64,37.2582,86.8455,92.3009,0,20.9845,38.8645,993.7318
2024/5/5 13:30,0,2.9297,167.4382,10.8827,37.5027,85.27,92.0973,0,21.0609,38.7,993.6209
2024/5/5 13:45,0,2.9832,160.6982,12.1445,37.8427,83.6773,91.9273,0,21.1227,38.5664,993.5136
2024/5/5 14:00,0,3.02,153.4855,13.3827,38.2527,82.1736,91.7591,0,21.1709,38.4636,993.41
2024/5/5 14:15,0,3.0733,145.8709,14.5627,38.7036,80.9273,91.5791,0,21.2036,38.3918,993.3109
2024/5/5 14:30,0,3.2002,137.8545,15.6645,39.2091,80.06,91.4173,0,21.2218,38.35,993.2164
2024/5/5 14:45,0,3.2997,129.4182,16.6764,39.8227,79.5845,91.3309,0,21.2255,38.3364,993.1273
2024/5/5 15:00,0,3.4311,120.5409,17.5882,40.5982,79.5136,91.3782,0,21.2145,38.35,993.0445
2024/5/5 15:15,0,3.4639,111.2009,18.3891,41.5764,79.7764,91.5564,0,21.19,38.3909,992.9673
2024/5/5 15:30,0,3.5193,101.39,19.0464,42.7391,80.2727,91.7973,0,21.1509,38.4573,992.8955
2024/5/5 15:45,0,3.7245,91.7873,19.5045,44.0245,80.9564,92.0282,0,21.1073,38.5336,992.8264
2024/5/5 16:00,0.89,3.9109,83.0536,19.7082,45.3618,81.78,92.1727,0,21.0436,38.6745,992.7673
2024/5/5 16:15,1.88,4.0775,75.1809,19.6173,46.7027,82.6645,92.2127,0,20.96,38.8818,992.72
2024/5/5 16:30,1.43,4.2229,68.1373,19.2464,48.0591,83.4955,92.1918,0,20.8545,39.1564,992.6827
2024/5/5 16:45,7.41,4.5061,61.8745,18.6518,49.4727,84.1545,92.1564,0,20.7255,39.4991,992.6555
2024/5/5 17:00,15.98,4.5404,56.3445,17.8873,50.9864,84.5255,92.1527,0,20.57,39.9136,992.6373
2024/5/5 17:15,15.72,4.6968,51.5227,16.9991,52.6009,84.6009,92.2009,0,20.3864,40.4009,992.6282
2024/5/5 17:30,16.34,4.8044,47.4164,16.0118,54.2364,84.4827,92.29,0,20.1736,40.9636,992.6291
2024/5/5 17:45,13.39,4.8726,44.0427,14.9336,55.7755,84.27,92.4082,0,19.9345,41.6018,992.64
2024/5/5 18:00,14.47,4.8813,41.4209,13.7736,57.1,84.0655,92.5427,0,19.67,42.3164,992.6618
2024/5/5 18:15,15.45,5.0295,39.5573,12.5618,58.1382,83.9173,92.6882,0,19.3836,43.1073,992.6936
2024/5/5 18:30,15.72,5.1438,38.4418,11.3591,58.9327,83.8227,92.8445,0,19.0745,43.9736,992.7355
2024/5/5 18:45,13.39,5.5481,37.4127,10.2327,59.6036,83.7791,93.0164,0,18.76,44.8636,992.7809
2024/5/5 19:00,11.61,5.7698,36.5745,9.2482,60.2773,83.7818,93.2073,0,18.4582,45.6536,992.8245
2024/5/5 19:15,14.11,5.8418,35.9355,8.4309,61.05,83.8273,93.4173,0,18.1718,46.3445,992.8682
2024/5/5 19:30,15.72,6.058,35.5136,7.7636,61.9,83.9127,93.6409,0,17.9018,46.9382,992.9109
