,time,nwp_ws,tower_ws,power
5082,2022/12/20 22:30,6.44,8.65,31.88
5083,2022/12/20 22:45,6.48,7.11,32.75
5084,2022/12/20 23:00,6.51,7.88,34.79
5085,2022/12/20 23:15,6.53,7.11,31.07
5086,2022/12/20 23:30,6.55,7.88,29.63
5087,2022/12/20 23:45,6.57,6.73,22.47
5088,2022/12/21 0:00,6.51,6.73,25.61
5089,2022/12/21 0:15,6.52,8.26,23.87
5090,2022/12/21 0:30,6.52,7.5,25.15
5091,2022/12/21 0:45,6.54,7.5,23
5092,2022/12/21 1:00,6.56,6.35,17.65
5093,2022/12/21 1:15,6.58,5.58,20.49
5094,2022/12/21 1:30,6.61,7.11,18.78
5095,2022/12/21 1:45,6.65,5.58,19.42
5096,2022/12/21 2:00,6.7,7.11,21.16
5097,2022/12/21 2:15,6.76,6.35,26.22
5098,2022/12/21 2:30,6.83,6.35,21.33
5099,2022/12/21 2:45,6.91,8.65,21.7
5100,2022/12/21 3:00,7,2.9,21.97
5101,2022/12/21 3:15,7.1,7.11,27.82
5102,2022/12/21 3:30,7.21,7.11,24.78
5103,2022/12/21 3:45,7.33,6.35,27.62
5104,2022/12/21 4:00,7.46,6.35,31.44
5105,2022/12/21 4:15,7.6,5.2,32.85
5106,2022/12/21 4:30,7.73,4.43,34.82
5107,2022/12/21 4:45,7.87,5.96,34.82
5108,2022/12/21 5:00,8.01,7.11,32.55
5109,2022/12/21 5:15,8.15,5.58,38.81
5110,2022/12/21 5:30,8.29,6.35,38.24
5111,2022/12/21 5:45,8.43,4.05,40.75
5112,2022/12/21 6:00,8.29,5.96,43.86
5113,2022/12/21 6:15,8.41,6.35,43.8
5114,2022/12/21 6:30,8.53,7.11,40.58
5115,2022/12/21 6:45,8.63,9.03,43.73
5116,2022/12/21 7:00,8.73,8.26,45.34
5117,2022/12/21 7:15,8.82,9.03,44.1
5118,2022/12/21 7:30,8.9,7.11,47.35
5119,2022/12/21 7:45,8.97,5.58,45.14
5120,2022/12/21 8:00,9.02,9.41,47.01
5121,2022/12/21 8:15,9.08,9.8,48.38
5122,2022/12/21 8:30,9.12,9.03,45.7
5123,2022/12/21 8:45,9.15,7.88,45.5
5124,2022/12/21 9:00,9.18,7.11,45.17
5125,2022/12/21 9:15,9.21,6.73,40.01
5126,2022/12/21 9:30,9.23,8.26,34.45
5127,2022/12/21 9:45,9.25,8.26,35.53
5128,2022/12/21 10:00,9.26,7.5,36.66
5129,2022/12/21 10:15,9.27,7.88,36.87
5130,2022/12/21 10:30,9.29,6.73,39.11
5131,2022/12/21 10:45,9.3,7.88,42.52
5132,2022/12/21 11:00,9.32,10.56,43.36
5133,2022/12/21 11:15,9.34,9.8,45.97
5134,2022/12/21 11:30,9.36,7.11,45
5135,2022/12/21 11:45,9.39,10.94,43.7
5136,2022/12/21 12:00,9.29,8.26,41.59
5137,2022/12/21 12:15,9.32,8.26,39.88
5138,2022/12/21 12:30,9.35,5.58,39.58
5139,2022/12/21 12:45,9.38,8.26,43.86
5140,2022/12/21 13:00,9.41,9.8,46.17
5141,2022/12/21 13:15,9.44,8.65,42.72
5142,2022/12/21 13:30,9.48,8.65,44.1
5143,2022/12/21 13:45,9.5,8.65,44.9
5144,2022/12/21 14:00,9.53,8.65,46.27
5145,2022/12/21 14:15,9.55,10.18,42.36
5146,2022/12/21 14:30,9.57,9.8,45.24
5147,2022/12/21 14:45,9.59,9.8,44.27
5148,2022/12/21 15:00,9.61,8.65,41.25
5149,2022/12/21 15:15,9.63,10.56,44.53
5150,2022/12/21 15:30,9.64,7.88,42.56
5151,2022/12/21 15:45,9.65,9.03,38.74
5152,2022/12/21 16:00,9.65,10.56,38.87
5153,2022/12/21 16:15,9.65,7.88,39.61
5154,2022/12/21 16:30,9.64,9.03,39.74
5155,2022/12/21 16:45,9.63,7.88,41.39
5156,2022/12/21 17:00,9.62,9.41,39.98
5157,2022/12/21 17:15,9.6,7.11,37.4
5158,2022/12/21 17:30,9.57,7.88,32.18
5159,2022/12/21 17:45,9.54,6.73,37.97
5160,2022/12/21 18:00,8.8,8.26,38.71
5161,2022/12/21 18:15,8.76,7.88,38.41
5162,2022/12/21 18:30,8.72,8.65,40.95
5163,2022/12/21 18:45,8.69,8.26,44.53
5164,2022/12/21 19:00,8.66,8.65,42.83
5165,2022/12/21 19:15,8.64,9.41,42.86
5166,2022/12/21 19:30,8.62,9.41,42.26
5167,2022/12/21 19:45,8.6,9.03,42.02
5168,2022/12/21 20:00,8.58,9.41,39.11
5169,2022/12/21 20:15,8.56,8.26,35.36
5170,2022/12/21 20:30,8.55,7.11,32.58
5171,2022/12/21 20:45,8.54,6.35,32.98
5172,2022/12/21 21:00,8.54,7.88,32.88
5173,2022/12/21 21:15,8.54,7.88,36.93
5174,2022/12/21 21:30,8.54,8.26,37.7
5175,2022/12/21 21:45,8.54,7.11,38.57
5176,2022/12/21 22:00,8.55,7.5,34.05
5177,2022/12/21 22:15,8.56,6.35,36.73
5178,2022/12/21 22:30,8.57,6.73,33.55
5179,2022/12/21 22:45,8.58,6.35,35.19
5180,2022/12/21 23:00,8.59,7.5,39.08
5181,2022/12/21 23:15,8.59,8.65,38.51
5182,2022/12/21 23:30,8.6,9.03,39.68
5183,2022/12/21 23:45,8.6,8.65,39.91
5184,2022/12/22 0:00,8.55,8.65,39.68
5185,2022/12/22 0:15,8.56,8.65,40.05
5186,2022/12/22 0:30,8.56,8.65,38.87
5187,2022/12/22 0:45,8.57,7.11,33.52
5188,2022/12/22 1:00,8.57,7.5,38.97
5189,2022/12/22 1:15,8.59,7.5,37.97
5190,2022/12/22 1:30,8.6,9.41,39.28
5191,2022/12/22 1:45,8.61,6.73,37.74
5192,2022/12/22 2:00,8.63,6.73,38.91
5193,2022/12/22 2:15,8.65,8.26,34.09
5194,2022/12/22 2:30,8.67,6.35,35.96
5195,2022/12/22 2:45,8.7,9.03,37.7
5196,2022/12/22 3:00,8.72,7.88,40.65
5197,2022/12/22 3:15,8.75,9.41,35.06
5198,2022/12/22 3:30,8.78,7.88,37.23
5199,2022/12/22 3:45,8.81,8.65,41.32
5200,2022/12/22 4:00,8.84,9.41,41.62
5201,2022/12/22 4:15,8.86,9.41,42.83
5202,2022/12/22 4:30,8.89,7.5,43.43
5203,2022/12/22 4:45,8.91,9.03,43.39
5204,2022/12/22 5:00,8.93,9.03,45.1
5205,2022/12/22 5:15,8.95,8.65,42.49
5206,2022/12/22 5:30,8.96,8.26,39.18
5207,2022/12/22 5:45,8.97,9.03,42.62
5208,2022/12/22 6:00,8.59,8.26,42.62
5209,2022/12/22 6:15,8.61,8.65,43.8
5210,2022/12/22 6:30,8.63,9.03,43.8
5211,2022/12/22 6:45,8.65,9.03,43.7
5212,2022/12/22 7:00,8.67,8.65,43.13
5213,2022/12/22 7:15,8.69,9.41,44.37
5214,2022/12/22 7:30,8.72,9.03,44.63
5215,2022/12/22 7:45,8.74,7.5,40.75
5216,2022/12/22 8:00,8.76,5.58,37.07
5217,2022/12/22 8:15,8.78,8.26,40.78
5218,2022/12/22 8:30,8.8,7.5,40.68
5219,2022/12/22 8:45,8.82,6.73,38.67
5220,2022/12/22 9:00,8.84,6.35,41.18
5221,2022/12/22 9:15,8.87,7.88,35.99
5222,2022/12/22 9:30,8.89,9.03,39.81
5223,2022/12/22 9:45,8.92,6.35,39.51
5224,2022/12/22 10:00,8.94,7.11,42.26
5225,2022/12/22 10:15,8.97,7.11,44.77
5226,2022/12/22 10:30,9.01,8.26,37.43
5227,2022/12/22 10:45,9.04,7.5,33.78
5228,2022/12/22 11:00,9.08,9.03,42.06
5229,2022/12/22 11:15,9.11,8.65,37.74
5230,2022/12/22 11:30,9.15,10.18,40.11
5231,2022/12/22 11:45,9.19,5.96,41.65
5232,2022/12/22 12:00,9.19,9.8,38.1
5233,2022/12/22 12:15,9.24,9.8,41.79
5234,2022/12/22 12:30,9.28,9.03,47.88
5235,2022/12/22 12:45,9.32,9.03,46.17
5236,2022/12/22 13:00,9.35,9.41,45.27
5237,2022/12/22 13:15,9.38,10.18,44.33
5238,2022/12/22 13:30,9.41,9.03,44.03
5239,2022/12/22 13:45,9.43,9.8,43.19
5240,2022/12/22 14:00,9.45,7.5,40.65
5241,2022/12/22 14:15,9.46,7.88,37.57
5242,2022/12/22 14:30,9.47,7.88,31.27
5243,2022/12/22 14:45,9.48,6.73,34.12
5244,2022/12/22 15:00,9.48,8.65,32.34
5245,2022/12/22 15:15,9.48,9.8,35.53
5246,2022/12/22 15:30,9.48,6.73,42.79
5247,2022/12/22 15:45,9.47,8.65,41.35
5248,2022/12/22 16:00,9.46,8.26,35.93
5249,2022/12/22 16:15,9.44,7.88,37.4
5250,2022/12/22 16:30,9.43,7.5,35.46
5251,2022/12/22 16:45,9.41,8.26,29.5
5252,2022/12/22 17:00,9.4,8.26,30.03
5253,2022/12/22 17:15,9.39,8.26,34.45
5254,2022/12/22 17:30,9.38,7.88,33.42
5255,2022/12/22 17:45,9.37,8.26,33.42
5256,2022/12/22 18:00,9.19,7.88,37.43
5257,2022/12/22 18:15,9.2,8.26,38.54
5258,2022/12/22 18:30,9.2,8.65,41.29
5259,2022/12/22 18:45,9.2,7.88,44.7
5260,2022/12/22 19:00,9.19,7.5,44.6
5261,2022/12/22 19:15,9.19,8.26,46.54
5262,2022/12/22 19:30,9.19,7.88,45.34
5263,2022/12/22 19:45,9.18,8.65,44.77
5264,2022/12/22 20:00,9.17,6.73,42.86
5265,2022/12/22 20:15,9.16,9.41,43.19
5266,2022/12/22 20:30,9.16,7.11,42.22
5267,2022/12/22 20:45,9.15,8.26,40.15
5268,2022/12/22 21:00,9.15,7.88,40.65
5269,2022/12/22 21:15,9.14,7.88,40.95
5270,2022/12/22 21:30,9.15,9.03,38.47
5271,2022/12/22 21:45,9.16,8.26,41.22
5272,2022/12/22 22:00,9.17,9.03,41.35
5273,2022/12/22 22:15,9.19,9.41,44.33
5274,2022/12/22 22:30,9.21,9.8,43.39
5275,2022/12/22 22:45,9.24,10.18,45.17
5276,2022/12/22 23:00,9.28,9.8,47.08
5277,2022/12/22 23:15,9.32,8.65,45.04
5278,2022/12/22 23:30,9.37,8.65,45.7
5279,2022/12/22 23:45,9.43,10.18,48.22
5280,2022/12/23 0:00,9.52,9.41,48.18
5281,2022/12/23 0:15,9.6,9.8,48.38
5282,2022/12/23 0:30,9.67,9.03,48.45
5283,2022/12/23 0:45,9.74,11.33,48.52
5284,2022/12/23 1:00,9.81,10.56,48.18
5285,2022/12/23 1:15,9.88,10.56,48.48
5286,2022/12/23 1:30,9.95,9.8,48.25
5287,2022/12/23 1:45,10.01,10.94,48.25
5288,2022/12/23 2:00,10.07,11.33,48.52
5289,2022/12/23 2:15,10.13,13.24,48.22
5290,2022/12/23 2:30,10.18,12.48,48.25
5291,2022/12/23 2:45,10.23,11.33,48.42
5292,2022/12/23 3:00,10.28,11.71,48.35
5293,2022/12/23 3:15,10.32,10.18,47.75
5294,2022/12/23 3:30,10.36,9.41,47.31
5295,2022/12/23 3:45,10.4,9.8,45.57
5296,2022/12/23 4:00,10.42,9.03,44.1
5297,2022/12/23 4:15,10.45,8.26,41.45
5298,2022/12/23 4:30,10.48,7.5,41.82
5299,2022/12/23 4:45,10.51,8.65,45.3
5300,2022/12/23 5:00,10.54,10.94,45.34
5301,2022/12/23 5:15,10.57,10.56,48.08
5302,2022/12/23 5:30,10.6,12.09,47.98
5303,2022/12/23 5:45,10.64,9.8,46.34
5304,2022/12/23 6:00,10.37,10.18,43.76
5305,2022/12/23 6:15,10.38,7.88,44.57
5306,2022/12/23 6:30,10.38,9.8,46.71
5307,2022/12/23 6:45,10.38,8.65,44.33
5308,2022/12/23 7:00,10.37,8.26,42.76
5309,2022/12/23 7:15,10.36,8.65,43.16
5310,2022/12/23 7:30,10.35,7.88,41.92
5311,2022/12/23 7:45,10.34,7.5,44.33
5312,2022/12/23 8:00,10.33,9.03,43.09
5313,2022/12/23 8:15,10.32,7.5,45.3
5314,2022/12/23 8:30,10.3,8.26,47.08
5315,2022/12/23 8:45,10.29,11.33,46.04
5316,2022/12/23 9:00,10.27,8.65,42.62
5317,2022/12/23 9:15,10.26,10.18,39.85
5318,2022/12/23 9:30,10.24,8.65,39.38
5319,2022/12/23 9:45,10.23,8.65,37.57
5320,2022/12/23 10:00,10.21,7.11,42.39
5321,2022/12/23 10:15,10.2,8.65,43.96
5322,2022/12/23 10:30,10.18,9.41,43.9
5323,2022/12/23 10:45,10.17,10.56,44.6
5324,2022/12/23 11:00,10.15,9.03,46.01
5325,2022/12/23 11:15,10.14,7.5,46.17
5326,2022/12/23 11:30,10.12,9.8,44.73
5327,2022/12/23 11:45,10.11,9.03,44.43
5328,2022/12/23 12:00,10.09,10.56,44.73
5329,2022/12/23 12:15,10.08,9.03,42.19
5330,2022/12/23 12:30,10.07,9.03,40.78
5331,2022/12/23 12:45,10.07,11.33,41.99
5332,2022/12/23 13:00,10.07,8.26,40.55
5333,2022/12/23 13:15,10.06,9.41,42.06
5334,2022/12/23 13:30,10.06,6.73,42.39
5335,2022/12/23 13:45,10.07,7.88,39.41
5336,2022/12/23 14:00,10.07,6.35,33.52
5337,2022/12/23 14:15,10.08,10.18,39.01
5338,2022/12/23 14:30,10.08,8.26,41.92
5339,2022/12/23 14:45,10.09,8.26,34.09
5340,2022/12/23 15:00,10.11,7.11,39.14
5341,2022/12/23 15:15,10.12,9.03,41.49
5342,2022/12/23 15:30,10.13,7.5,43.06
5343,2022/12/23 15:45,10.14,7.11,38.41
5344,2022/12/23 16:00,10.14,7.11,32.08
5345,2022/12/23 16:15,10.13,8.26,37.47
5346,2022/12/23 16:30,10.12,7.88,41.65
5347,2022/12/23 16:45,10.11,6.73,41.95
5348,2022/12/23 17:00,10.09,7.5,42.72
5349,2022/12/23 17:15,10.06,8.26,42.39
5350,2022/12/23 17:30,10.04,7.11,41.45
5351,2022/12/23 17:45,10,8.26,38.97
5352,2022/12/23 18:00,9.45,8.26,40.41
5353,2022/12/23 18:15,9.44,7.88,37.5
5354,2022/12/23 18:30,9.43,7.5,35.16
5355,2022/12/23 18:45,9.43,8.65,38.94
5356,2022/12/23 19:00,9.42,7.88,36.06
5357,2022/12/23 19:15,9.42,7.5,30.57
5358,2022/12/23 19:30,9.42,5.2,30.8
5359,2022/12/23 19:45,9.42,6.73,28.8
5360,2022/12/23 20:00,9.42,6.73,26.38
5361,2022/12/23 20:15,9.42,7.88,28.9
5362,2022/12/23 20:30,9.43,7.88,32.01
5363,2022/12/23 20:45,9.43,9.03,41.22
5364,2022/12/23 21:00,9.43,8.65,43.7
5365,2022/12/23 21:15,9.43,7.11,37.4
5366,2022/12/23 21:30,9.43,8.65,39.68
5367,2022/12/23 21:45,9.42,9.41,43.16
5368,2022/12/23 22:00,9.41,9.8,44.5
5369,2022/12/23 22:15,9.4,9.8,42.39
5370,2022/12/23 22:30,9.38,9.41,42.32
5371,2022/12/23 22:45,9.36,9.03,42.99
5372,2022/12/23 23:00,9.34,10.18,45.07
5373,2022/12/23 23:15,9.31,10.18,46.34
5374,2022/12/23 23:30,9.28,9.41,46.64
5375,2022/12/23 23:45,9.25,9.41,46.81
5376,2022/12/24 0:00,9.19,9.03,46.88
5377,2022/12/24 0:15,9.15,8.65,43.76
5378,2022/12/24 0:30,9.11,9.8,47.85
5379,2022/12/24 0:45,9.07,10.18,48.08
5380,2022/12/24 1:00,9.03,9.41,48.25
5381,2022/12/24 1:15,8.98,9.41,48.32
5382,2022/12/24 1:30,8.94,9.03,48.15
5383,2022/12/24 1:45,8.9,10.94,48.48
5384,2022/12/24 2:00,8.85,8.26,48.05
5385,2022/12/24 2:15,8.81,9.03,47.51
5386,2022/12/24 2:30,8.78,9.41,46.78
5387,2022/12/24 2:45,8.74,9.03,45.17
5388,2022/12/24 3:00,8.71,9.8,45.34
5389,2022/12/24 3:15,8.68,9.8,47.75
5390,2022/12/24 3:30,8.64,10.56,48.45
5391,2022/12/24 3:45,8.61,10.18,48.15
5392,2022/12/24 4:00,8.57,9.8,48.15
5393,2022/12/24 4:15,8.53,11.33,48.38
5394,2022/12/24 4:30,8.49,10.94,48.45
5395,2022/12/24 4:45,8.44,10.94,48.22
5396,2022/12/24 5:00,8.39,9.8,47.35
5397,2022/12/24 5:15,8.34,9.8,47.45
5398,2022/12/24 5:30,8.28,9.41,47.28
5399,2022/12/24 5:45,8.22,10.18,46.64
5400,2022/12/24 6:00,8.28,9.41,47.28
5401,2022/12/24 6:15,8.23,8.65,44.97
5402,2022/12/24 6:30,8.16,8.65,43.96
5403,2022/12/24 6:45,8.09,7.5,39.11
5404,2022/12/24 7:00,8.01,8.65,41.72
5405,2022/12/24 7:15,7.92,9.03,42.06
5406,2022/12/24 7:30,7.82,9.03,41.49
5407,2022/12/24 7:45,7.72,9.03,43.83
5408,2022/12/24 8:00,7.61,9.8,45
5409,2022/12/24 8:15,7.5,9.41,42.66
5410,2022/12/24 8:30,7.38,8.65,38.87
5411,2022/12/24 8:45,7.26,8.65,38.37
5412,2022/12/24 9:00,7.14,9.41,36.56
5413,2022/12/24 9:15,7.02,7.5,36.53
5414,2022/12/24 9:30,6.9,7.88,32.08
5415,2022/12/24 9:45,6.79,7.11,31.81
5416,2022/12/24 10:00,6.68,9.8,33.85
5417,2022/12/24 10:15,6.57,8.65,28.23
5418,2022/12/24 10:30,6.48,7.88,20.79
5419,2022/12/24 10:45,6.39,7.5,23.74
5420,2022/12/24 11:00,6.31,5.96,23.34
5421,2022/12/24 11:15,6.24,6.73,24.01
5422,2022/12/24 11:30,6.18,7.11,20.86
5423,2022/12/24 11:45,6.12,6.73,15.94
5424,2022/12/24 12:00,6.1,6.35,13.56
5425,2022/12/24 12:15,6.06,4.82,14
5426,2022/12/24 12:30,6.03,6.35,13.19
5427,2022/12/24 12:45,6.02,6.35,11.89
5428,2022/12/24 13:00,6.01,5.2,8.5
5429,2022/12/24 13:15,6.01,4.82,9.01
5430,2022/12/24 13:30,6.02,4.82,7.94
5431,2022/12/24 13:45,6.04,4.05,10.31
5432,2022/12/24 14:00,6.06,5.96,11.69
5433,2022/12/24 14:15,6.09,5.2,14.77
5434,2022/12/24 14:30,6.12,5.2,21.46
5435,2022/12/24 14:45,6.16,4.82,16.71
5436,2022/12/24 15:00,6.21,4.05,13.13
5437,2022/12/24 15:15,6.26,6.35,14.9
5438,2022/12/24 15:30,6.32,6.35,17.85
5439,2022/12/24 15:45,6.39,4.82,14.6
5440,2022/12/24 16:00,6.46,5.2,13.93
5441,2022/12/24 16:15,6.54,6.35,12.72
5442,2022/12/24 16:30,6.63,6.35,14.53
5443,2022/12/24 16:45,6.71,5.96,13.66
5444,2022/12/24 17:00,6.79,6.73,19.42
5445,2022/12/24 17:15,6.87,6.73,20.22
5446,2022/12/24 17:30,6.95,6.73,17.41
5447,2022/12/24 17:45,7.02,6.35,14.83
5448,2022/12/24 18:00,7.12,5.96,15.5
5449,2022/12/24 18:15,7.2,5.96,16.64
5450,2022/12/24 18:30,7.26,6.73,17.48
5451,2022/12/24 18:45,7.32,6.35,17.91
5452,2022/12/24 19:00,7.37,7.5,20.22
5453,2022/12/24 19:15,7.42,7.11,21.5
5454,2022/12/24 19:30,7.45,6.35,20.99
5455,2022/12/24 19:45,7.48,6.73,19.59
5456,2022/12/24 20:00,7.5,4.82,16.21
5457,2022/12/24 20:15,7.52,6.35,15.2
5458,2022/12/24 20:30,7.52,5.96,17.78
5459,2022/12/24 20:45,7.52,5.96,18.28
5460,2022/12/24 21:00,7.52,5.96,21.3
5461,2022/12/24 21:15,7.51,5.96,21.73
5462,2022/12/24 21:30,7.51,6.73,19.25
5463,2022/12/24 21:45,7.5,5.96,17.04
5464,2022/12/24 22:00,7.49,5.96,16.11
5465,2022/12/24 22:15,7.49,5.58,13.33
5466,2022/12/24 22:30,7.49,5.58,12.79
5467,2022/12/24 22:45,7.49,5.96,13.06
5468,2022/12/24 23:00,7.49,6.73,14.83
5469,2022/12/24 23:15,7.5,6.73,15.7
5470,2022/12/24 23:30,7.51,6.35,17.85
5471,2022/12/24 23:45,7.52,6.73,20.32
5472,2022/12/25 0:00,7.56,6.73,20.69
5473,2022/12/25 0:15,7.56,7.11,24.88
5474,2022/12/25 0:30,7.57,8.26,29.26
5475,2022/12/25 0:45,7.57,8.65,35.59
5476,2022/12/25 1:00,7.58,8.65,30.64
5477,2022/12/25 1:15,7.59,9.41,38.57
5478,2022/12/25 1:30,7.59,9.8,40.75
5479,2022/12/25 1:45,7.6,8.65,34.45
5480,2022/12/25 2:00,7.6,8.65,37.23
5481,2022/12/25 2:15,7.61,8.26,32.75
5482,2022/12/25 2:30,7.61,8.26,33.05
5483,2022/12/25 2:45,7.61,8.65,32.21
5484,2022/12/25 3:00,7.62,9.03,37.47
5485,2022/12/25 3:15,7.62,8.26,40.51
5486,2022/12/25 3:30,7.62,8.26,36.56
5487,2022/12/25 3:45,7.61,7.11,29.97
5488,2022/12/25 4:00,7.61,7.11,28.93
5489,2022/12/25 4:15,7.6,7.88,31.74
5490,2022/12/25 4:30,7.58,8.65,36.93
5491,2022/12/25 4:45,7.57,8.26,38.17
5492,2022/12/25 5:00,7.55,8.26,41.35
5493,2022/12/25 5:15,7.54,9.41,42.46
5494,2022/12/25 5:30,7.51,9.41,43.13
5495,2022/12/25 5:45,7.49,8.26,42.76
5496,2022/12/25 6:00,7.65,7.88,36.33
5497,2022/12/25 6:15,7.62,8.26,36.56
5498,2022/12/25 6:30,7.57,7.11,34.72
5499,2022/12/25 6:45,7.52,7.88,34.55
5500,2022/12/25 7:00,7.45,6.73,34.86
5501,2022/12/25 7:15,7.38,7.88,42.19
5502,2022/12/25 7:30,7.3,8.26,42.96
5503,2022/12/25 7:45,7.21,8.26,43.73
5504,2022/12/25 8:00,7.12,7.88,38.94
5505,2022/12/25 8:15,7.02,7.5,40.25
5506,2022/12/25 8:30,6.92,7.88,35.66
5507,2022/12/25 8:45,6.82,5.58,24.04
5508,2022/12/25 9:00,6.71,6.35,20.16
5509,2022/12/25 9:15,6.61,5.58,17.34
5510,2022/12/25 9:30,6.5,5.96,12.92
5511,2022/12/25 9:45,6.4,5.2,11.28
5512,2022/12/25 10:00,6.31,5.2,9.48
5513,2022/12/25 10:15,6.21,4.82,8.3
5514,2022/12/25 10:30,6.13,4.82,6.6
5515,2022/12/25 10:45,6.06,4.82,6.43
5516,2022/12/25 11:00,6,2.9,5.56
5517,2022/12/25 11:15,5.95,3.67,3.98
5518,2022/12/25 11:30,5.91,4.05,5.16
5519,2022/12/25 11:45,5.88,4.82,5.46
5520,2022/12/25 12:00,5.84,4.43,5.42
5521,2022/12/25 12:15,5.82,3.28,5.32
5522,2022/12/25 12:30,5.81,3.67,5.86
5523,2022/12/25 12:45,5.8,3.28,7.27
5524,2022/12/25 13:00,5.8,2.9,5.96
5525,2022/12/25 13:15,5.8,4.05,6.06
5526,2022/12/25 13:30,5.79,3.67,4.42
5527,2022/12/25 13:45,5.79,4.05,2.54
5528,2022/12/25 14:00,5.78,2.9,2.91
5529,2022/12/25 14:15,5.77,3.28,4.05
5530,2022/12/25 14:30,5.75,2.52,4.82
5531,2022/12/25 14:45,5.74,2.9,4.19
5532,2022/12/25 15:00,5.72,3.67,4.92
5533,2022/12/25 15:15,5.69,4.43,5.73
5534,2022/12/25 15:30,5.67,4.43,5.49
5535,2022/12/25 15:45,5.65,4.43,5.16
5536,2022/12/25 16:00,5.63,3.28,6.53
5537,2022/12/25 16:15,5.62,4.82,7.3
5538,2022/12/25 16:30,5.61,4.82,6.56
5539,2022/12/25 16:45,5.61,4.43,6.46
5540,2022/12/25 17:00,5.61,4.05,7.06
5541,2022/12/25 17:15,5.61,4.43,8.34
5542,2022/12/25 17:30,5.62,5.2,11.42
5543,2022/12/25 17:45,5.62,5.96,11.48
5544,2022/12/25 18:00,5.76,5.96,13.46
5545,2022/12/25 18:15,5.76,6.35,15
5546,2022/12/25 18:30,5.75,5.58,13.23
5547,2022/12/25 18:45,5.74,6.35,14.57
5548,2022/12/25 19:00,5.72,6.35,14.13
5549,2022/12/25 19:15,5.7,5.58,13.33
5550,2022/12/25 19:30,5.67,5.96,15.17
5551,2022/12/25 19:45,5.62,6.73,17.04
5552,2022/12/25 20:00,5.56,6.35,17.78
5553,2022/12/25 20:15,5.49,6.73,14.5
5554,2022/12/25 20:30,5.41,6.35,11.28
5555,2022/12/25 20:45,5.32,5.96,8.1
5556,2022/12/25 21:00,5.21,5.58,5.49
5557,2022/12/25 21:15,5.1,4.05,3.68
5558,2022/12/25 21:30,4.99,2.9,3.25
5559,2022/12/25 21:45,4.88,4.43,5.16
5560,2022/12/25 22:00,4.77,2.52,5.76
5561,2022/12/25 22:15,4.67,3.67,6.7
5562,2022/12/25 22:30,4.56,4.05,5.73
5563,2022/12/25 22:45,4.46,2.52,5.59
5564,2022/12/25 23:00,4.36,1.37,3.38
5565,2022/12/25 23:15,4.26,2.52,2.41
5566,2022/12/25 23:30,4.17,4.05,1.24
5567,2022/12/25 23:45,4.08,4.05,1.04
5568,2022/12/26 0:00,4.19,4.05,1.81
5569,2022/12/26 0:15,4.11,3.28,1
5570,2022/12/26 0:30,4.03,2.52,0.84
5571,2022/12/26 0:45,3.96,2.52,0.8
5572,2022/12/26 1:00,3.9,2.9,1.61
5573,2022/12/26 1:15,3.84,4.43,3.88
5574,2022/12/26 1:30,3.78,4.43,4.99
5575,2022/12/26 1:45,3.71,5.2,6.36
5576,2022/12/26 2:00,3.65,5.2,6.16
5577,2022/12/26 2:15,3.59,4.43,3.65
5578,2022/12/26 2:30,3.53,4.43,2.75
5579,2022/12/26 2:45,3.47,4.05,2.18
5580,2022/12/26 3:00,3.4,4.82,3.72
5581,2022/12/26 3:15,3.33,4.82,2.81
5582,2022/12/26 3:30,3.26,4.82,2.31
5583,2022/12/26 3:45,3.18,5.2,1.94
5584,2022/12/26 4:00,3.09,3.28,1.14
5585,2022/12/26 4:15,3,4.05,1.47
5586,2022/12/26 4:30,2.9,1.75,0.2
5587,2022/12/26 4:45,2.8,1.37,0
5588,2022/12/26 5:00,2.7,1.75,0
5589,2022/12/26 5:15,2.59,1.75,0
5590,2022/12/26 5:30,2.48,0,0
5591,2022/12/26 5:45,2.36,0,0
5592,2022/12/26 6:00,2,0,0
5593,2022/12/26 6:15,1.91,0,0
5594,2022/12/26 6:30,1.82,0,0
5595,2022/12/26 6:45,1.74,0,0
5596,2022/12/26 7:00,1.66,0,0
5597,2022/12/26 7:15,1.59,0,0
5598,2022/12/26 7:30,1.53,0,0
5599,2022/12/26 7:45,1.48,0,0
5600,2022/12/26 8:00,1.43,0,0
5601,2022/12/26 8:15,1.4,0,0
5602,2022/12/26 8:30,1.38,0,0
5603,2022/12/26 8:45,1.37,0,0
5604,2022/12/26 9:00,1.37,2.14,0
5605,2022/12/26 9:15,1.39,2.9,0
5606,2022/12/26 9:30,1.4,2.9,0
5607,2022/12/26 9:45,1.41,2.14,0
5608,2022/12/26 10:00,1.43,1.37,0
5609,2022/12/26 10:15,1.45,0,0
5610,2022/12/26 10:30,1.47,0,0
5611,2022/12/26 10:45,1.48,1.37,0
5612,2022/12/26 11:00,1.5,2.52,0
5613,2022/12/26 11:15,1.51,1.75,0
5614,2022/12/26 11:30,1.52,1.37,0
5615,2022/12/26 11:45,1.52,1.75,0
5616,2022/12/26 12:00,1.5,1.75,0
5617,2022/12/26 12:15,1.5,2.14,0
5618,2022/12/26 12:30,1.5,1.75,0
5619,2022/12/26 12:45,1.49,2.52,0
5620,2022/12/26 13:00,1.47,2.14,0
5621,2022/12/26 13:15,1.45,2.14,0
5622,2022/12/26 13:30,1.43,2.52,0
5623,2022/12/26 13:45,1.42,2.14,0
